"STUDENT_ID","GRAD_APPL_DATE","GRADUATION_DATE","GRADUATED_IND","TOTAL_CREDITS","DEGREE_TYPE","MAJOR","DEPARTMENT","COLLEGE","REQUIRED_HOURS","FULLY_ONLINE_IND","AID_ELIGIBLE_IND","HONORS","OVERALL_GPA"
6387516,26-MAY-21  12:00 AM,01-JUN-21  12:00 AM,"Y",51,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.816
3099672,02-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",76,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.963
5290308,24-FEB-21  09:26 AM,07-AUG-21  12:00 AM,"N",16,"Associates","Business","Business Management","Business",61,"N","N","",2.105
6400669,15-JUL-21  12:00 AM,01-JUN-21  12:00 AM,"N",36,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.892
6417952,02-JUN-21  12:00 AM,01-JUN-21  12:00 AM,"Y",26,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.769
6483689,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",62,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.624
1022450,02-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",120,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.364
4884042,02-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",60,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.397
3553489,03-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",75,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.116
6482023,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","Sociology","Sociology","Humanities & Social Sciences",61,"N","N","Honors",3.755
6482023,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","Social Work","Social Work","Humanities & Social Sciences",63,"N","N","Honors",3.755
794824,05-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",155,"Associates","Criminal Justice","Unknown","Unknown",69,"U","U","",3.126
5710637,09-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",36,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.456
6062373,05-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",86,"Associates","Welding Fabrication/Inspection","Welding","Applied Tech &Tech Specialties",66,"N","N","",3.174
2255857,05-FEB-21  08:00 AM,06-MAY-21  12:00 AM,"Y",87,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.893
2940310,05-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",85,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.691
3341585,06-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",40,"Associates","General Studies","Unknown","Unknown",61,"U","U","Honors",3.725
4173661,08-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",125,"Associates","Fitness Technician","Unknown","Unknown",64,"U","U","",3.228
5248049,05-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",88,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.259
5341072,05-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",76,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.197
886566,16-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",103.98,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.291
4961399,09-FEB-21  02:19 PM,06-MAY-21  12:00 AM,"Y",74,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.182
5826172,09-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",39,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.554
3081584,09-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",59,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.258
4017988,23-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",117.5,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",3.102
5759770,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"N",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.035
6451881,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",35,"Associates","General Studies","Unknown","Unknown",61,"U","U","",2.966
5819445,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"N",70,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.512
5737223,17-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",72,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",3.164
5506797,17-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",74,"Associates","Adv Practice Medical Assist","Unknown","Unknown",64,"U","U","High Honors",3.869
3001588,17-AUG-21  12:00 AM,,"N",64,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.766
4250479,15-MAR-21  12:00 AM,07-AUG-21  12:00 AM,"N",62,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.663
5804276,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",69,"Associates","Business","Business Management","Business",61,"N","N","",2.636
5948805,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",22,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.456
5856433,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",60,"Associates","Diesel Systems Tech - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","High Honors",3.95
6251632,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",60,"Associates","Diesel Systems Tech - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","High Honors",3.875
6257393,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",45,"Associates","Diesel Systems Tech - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","High Honors",3.9
6258786,19-APR-21  12:00 AM,06-MAY-21  12:00 AM,"N",57,"Unknown","Personal Apprenticeship Trng","Unknown","Unknown",65,"U","U","",3.753
6258786,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",57,"Associates","Diesel Systems Tech - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","Honors",3.753
6259192,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",60,"Associates","Diesel Systems Tech - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","High Honors",3.965
6263308,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",60,"Associates","Diesel Systems Tech - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","Honors",3.66
6277567,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",60,"Associates","Diesel Systems Tech - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","Honors",3.543
2961968,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",64,"Associates","General Studies","Unknown","Unknown",61,"U","U","",3.03
3161258,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",81,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.415
4868747,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",58,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.416
5797892,14-JUL-21  12:00 AM,07-AUG-21  12:00 AM,"N",65,"Associates","Business","Business Management","Business",61,"N","N","",2.355
2625268,22-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",49,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.907
4143330,12-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",85,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","Honors",3.58
4474696,19-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",133,"Associates","Fitness Technician","Unknown","Unknown",65,"U","U","",2.745
5887800,22-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"N",74,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",2.599
5702867,24-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",67,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.396
921244,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",81.67,"Associates","Business","Business Management","Business",61,"N","N","High Honors",3.843
3934247,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",54,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.787
4107791,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",60,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.693
5640238,09-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",42,"Associates","Writing Studies","Unknown","Unknown",61,"U","U","Honors",3.764
6227279,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",76,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",2.346
6309529,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",61,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.723
6485803,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",61,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","Honors",3.749
2550585,23-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",51,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.216
2887285,24-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",75,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.744
5955714,09-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"N",49,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.854
5955714,09-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"N",49,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.854
5955714,06-AUG-21  12:02 PM,07-AUG-21  12:00 AM,"N",49,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",2.854
6166939,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.898
6166939,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","High Honors",3.898
6243099,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",51,"Associates","Diesel Systems Tech - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","Honors",3.511
4458666,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",50,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.741
5204859,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",80,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.202
5977372,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",71,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.623
6308031,04-JUN-21  12:00 AM,01-JUN-21  12:00 AM,"Y",55,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.424
6363604,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",40,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.488
4973873,26-FEB-21  12:00 AM,06-MAY-21  12:00 AM,"Y",68,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","Honors",3.587
1059788,29-JUL-21  12:00 AM,07-AUG-21  12:00 AM,"Y",87,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.882
4157365,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",76,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",3.062
5541615,18-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",54,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","Honors",3.537
6181247,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"N",62,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.298
6284427,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",79,"Associates","Business","Business Management","Business",61,"N","N","High Honors",3.803
3304023,09-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",139,"Associates","Aviation Maintenance","Aviation Tech - Maintenance","Applied Tech &Tech Specialties",88,"N","N","",3.182
4497376,19-MAY-21  12:00 AM,07-AUG-21  12:00 AM,"N",56,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.914
4497376,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",56,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.914
5073175,02-JUN-21  12:00 AM,07-AUG-21  12:00 AM,"N",75,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.557
5073175,20-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",75,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.557
6029207,26-FEB-21  11:13 AM,07-AUG-21  12:00 AM,"N",68,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",3.947
6056563,08-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","Business","Business Management","Business",61,"N","N","",3.294
6056563,01-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",63,"Associates","Finance and Credit","Finance and Credit","Business",65,"N","Y","",3.294
6413654,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.082
1566637,09-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",61,"Certificate","Cultural Resource Management","Anthropology","Humanities & Social Sciences",24,"N","N","Honors",3.672
1566637,09-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",61,"Associates","Anthropology","Anthropology","Humanities & Social Sciences",63,"N","N","Honors",3.672
4476908,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",76,"Associates","Journalism Digital Media","Communication","Arts, Comm, & New Media",61,"N","N","",3.497
4795324,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",72,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","Honors",3.503
4894661,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"N",57,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.997
4931817,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",111,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.218
4931817,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",111,"Associates","Business","Business Management","Business",61,"N","N","",3.218
4973894,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",117,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",3.903
4986480,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",66,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.383
4986480,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",66,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.383
5131520,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.464
5131520,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.464
5131520,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",3.464
6045510,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"N",74,"Associates","Business","Business Management","Business",61,"N","N","",2.875
6045510,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",74,"Certificate","General Education","Unknown","Unknown",34,"U","U","",2.875
6285050,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",56,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.325
6357605,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",70,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","High Honors",3.909
6365543,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",72,"Associates","Business","Business Management","Business",61,"N","N","Honors",3.724
6410973,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",84,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","High Honors",4
6494847,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",61,"Associates","Social Work","Social Work","Humanities & Social Sciences",63,"N","N","Honors",3.651
6508259,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",38,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.095
177970,02-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",118,"Associates","Non-Destructive Testing Tech","Non-Destructive Testing","Applied Tech &Tech Specialties",65,"N","N","",3.184
6384338,02-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.795
196338,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",103,"Certificate","Network Routing and Switching","Comp. Sciences & Info. Systems","Business",16,"N","N","Honors",3.576
196338,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",103,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","Honors",3.576
800263,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",69,"Associates","History","History and Anthropology","Humanities & Social Sciences",63,"N","N","High Honors",3.9
2125160,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",78,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","High Honors",3.946
2125160,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",78,"Associates","General Studies","Unknown","Unknown",61,"U","U","High Honors",3.946
2424648,03-AUG-21  09:57 AM,07-AUG-21  12:00 AM,"N",71,"Associates","General Studies/Undecided","Unknown","Unknown",,"U","U","",2.914
2424648,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",71,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.914
2680400,19-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",134,"Associates","Paralegal Training","Unknown","Unknown",64,"U","U","",3.244
2829024,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",47,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",3.936
2857570,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",145.5,"Associates","Business","Business Management","Business",61,"N","N","Honors",3.554
3287195,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",85,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.273
3762579,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",72,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.126
3832509,23-JUL-21  10:15 AM,07-AUG-21  12:00 AM,"N",102,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",4
3832509,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",102,"Associates","English Studies","English","Humanities & Social Sciences",61,"N","N","High Honors",4
3860320,18-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",70,"Certificate","Non-Destruct Test Eddy Current","Non-Destructive Testing","Applied Tech &Tech Specialties",33,"N","N","",3.287
3860320,16-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",70,"Associates","Non-Destructive Testing Tech","Non-Destructive Testing","Applied Tech &Tech Specialties",65,"N","N","",3.287
3860320,18-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",70,"Certificate","Non-Destruct Test Ultrasonics","Non-Destructive Testing","Applied Tech &Tech Specialties",33,"N","N","",3.287
3860320,18-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",70,"Certificate","Non-Destruct Test Radiography","Non-Destructive Testing","Applied Tech &Tech Specialties",35,"N","N","",3.287
4144226,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",37,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",3.976
4337153,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",49,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.573
4434684,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",38,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.492
4500652,30-APR-21  10:50 AM,07-AUG-21  12:00 AM,"N",65,"Associates","Pre-Health Sciences","Unknown","Unknown",,"U","U","",3.232
4500652,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",65,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.232
4626267,17-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",111,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.765
,13-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",70,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.545
4797368,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",45,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","Honors",3.516
4831766,12-AUG-21  12:00 AM,07-AUG-21  12:00 AM,"Y",85,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",2.979
